filename	text	duration	sampling_rate	speaker
khm_6753_0141984170.wav	បេយ៉ា និង បេយ៉ុន ដើរ ទៅ ផ្ទះ ដេយ៉េស	4.267	48000	6753
khm_6753_0150673074.wav	ម្តាយ ក្មេក ឆ្នាស់ ប៉ះ កូន ប្រសា ឆ្នើម	4.181	48000	6753
khm_6753_0151094812.wav	អ្នក អាច លក់ ឥវ៉ាន់ តាម អ៊ីបេ បាន	5.291	48000	6753
khm_6753_0160693563.wav	ពិធី បើក ការដ្ឋាន សាងសង់ ស្ពាន កោះ ធំ	4.693	48000	6753
khm_6753_0173159899.wav	ប្រធាន អង្គភាព ប្រឆាំង អំពើ ពុករលួយ	4.523	48000	6753
khm_6753_0175526311.wav	គាត់ ដក ស្មៅ ពភឺស អម្បាញ់ មិញ សោះ  ម៉េច ថា គាត់ ឈឺ ធ្ងន់	4.864	48000	6753
khm_6753_0176991890.wav	អេនឌី បាន ចេញ បទ ថ្មី ជាមួយ សុគន្ធ នីសា	5.035	48000	6753
khm_6753_0180617253.wav	ភូមិ គំរូ មួយ នៅ ប្រទេស ឥណ្ឌា ដាំ ដើម ឈើ មួយ រយ ដប់ មួយ ដើម រាល់ ពេល មាន ក្មេង ស្រី ម្នាក់ កើត	9.984	48000	6753
khm_6753_0185341746.wav	បើ មិន ជួយ ចូក ជួយ ចែវ កុំ យក ជើង រា ទឹក	5.12	48000	6753
khm_6753_0191788234.wav	ប្រវត្តិ ប្រទេស កម្ពុជា សម័យ លង្វែក	4.096	48000	6753
khm_6753_0195337330.wav	ណាវឿន ជា អ្នក លក់ ម្ជូរ នៅ ផ្សារចាស់	3.84	48000	6753
khm_6753_0195364311.wav	បង ប្រុស របស់ អ្នកនាង សឿង សុធារ៉ា បាន ទទួល មរណភាព ដោយ ជំងឺ គាំង បេះដូង	6.997	48000	6753
khm_6753_0196622028.wav	ដើម ដំបូង នៃ ប្រវត្តិសាស្ត្រ ខ្មែរ	3.755	48000	6753
khm_6753_0201289133.wav	លោក ហ៊្វែងឃីង ជា ម្ចាស់ ក្រុមហ៊ុន រថយន្ត តូយ៉ូតា	4.523	48000	6753
khm_6753_0202836134.wav	ច្បាប់ ស្តីពី តំបន់ សេដ្ឋកិច្ច ពិសេស	4.181	48000	6753
khm_6753_0210836646.wav	ការ សមាធិ អាច ពន្យឺត ភាព សឹក រេច រឹល នៃ កោសិកា ខួរ ក្បាល	5.291	48000	6753
khm_6753_0212510892.wav	ឆៃយិន មាន កុំព្យូទ័រ ពីរ គ្រឿង	3.669	48000	6753
khm_6753_0216548314.wav	ស៊ុន ស្រីពេជ្រ ជា តារា ចម្រៀង ច្រៀង បទ ពី ដើម	5.12	48000	6753
khm_6753_0229722807.wav	ការិយាធិបតេយ្យ ជា បញ្ហា ចំពោះ វិនិយោគិន ចិន	4.693	48000	6753
khm_6753_0237337399.wav	សោថេង  និង  សោធន  ទៅ ផ្សារ ទំនើប	3.755	48000	6753
khm_6753_0239951450.wav	អតិថិជន របស់ ធនាគារ កម្ពុ ភាគ ច្រើន ជា ជន បរទេស	7.253	48000	6753
khm_6753_0243468598.wav	យាយ ណយ សំណាង និង គ្រួសារ ជន រង គ្រោះ ផ្សេង ទៀត ជា អ្នក ឈ្នះ ក្ដី	5.12	48000	6753
khm_6753_0247197144.wav	លោក មាស សាវឿន ជា គ្រូ ប្រវត្តិ វិទ្យា	3.925	48000	6753
khm_6753_0248028602.wav	សុភន បើក ហាង ថ្មី ឈ្មោះ ភីលភល	4.181	48000	6753
khm_6753_0248311749.wav	ជីវប្រវត្តិ របស់ ស្តេច នរោត្តម សីហនុ	4.523	48000	6753
khm_6753_0250354017.wav	ខ្ញុំ អត់ ប្រើ ធ្វីតធើ ផង	4.693	48000	6753
khm_6753_0252814529.wav	គុណ វិបត្តិ នៃ ការ ប្រើប្រាស់ គ្រឿង ញៀន	3.755	48000	6753
khm_6753_0253920391.wav	គេ ចំណាយ ពេល ប្រាំ ឆ្នាំ ដើម្បី សាងសង់ ប៊ើចជ៍ កាលីហ្វា	7.424	48000	6753
khm_6753_0254442678.wav	ដឹង ទេ ថា ស្រី ម្នាក់ នេះ កំពុង ចាំ បង	4.181	48000	6753
khm_6753_0258803953.wav	ច្បាប់ ក្នុង ព្រះ រាជាណាចក្រ កម្ពុជា	4.011	48000	6753
khm_6753_0259617302.wav	ពូ មឿន រត់ ឡាន ពី កំពត ទៅ ភ្នំពេញ	4.437	48000	6753
khm_6753_0260449268.wav	ប៉ាស៊ីហ្វិក ក្រោន ស៊ីបភីង អិល ធី ឌី	3.925	48000	6753
khm_6753_0261120954.wav	ច្បាប់ ស្តីពី ការ គ្រប់គ្រង រោងចក្រ	3.669	48000	6753
khm_6753_0271249294.wav	ព្រះ មហា ក្សត្រ ខ្មែរ សម័យ ក្រោយ អង្គរ	4.352	48000	6753
khm_6753_0273092473.wav	ត្រឹម សង្សារ លួចលាក់ តែ អូន ស្រលាញ់ បង	4.437	48000	6753
khm_6753_0276090961.wav	ការ ទប់ស្កាត់ ចំណាក ស្រុក ខុស ច្បាប់	3.84	48000	6753
khm_6753_0285042814.wav	បុស្បា ប៉ាន់ មាន ទេពកោសល្យ តាំងពី កំណើត	4.267	48000	6753
khm_6753_0293442585.wav	ហ៊ឹម ស៊ីវន នៅតែ មាន សំលេង ពីរោះ ក្រអួនក្រអៅ	5.376	48000	6753
khm_6753_0296666411.wav	គ្មាន អ្វី ឈឺ ចាប់ ជាង ពេល សង្សារ សុំ បែក	4.011	48000	6753
khm_6753_0300372342.wav	ផាលហ្វៀល កន្លែង វាយ កូន ហ្គោល ដ៏ ធំ	3.84	48000	6753
khm_6753_0302261468.wav	ប្រវត្តិសាស្ត្រ ខ្មែរ សម័យ បារាំង	3.584	48000	6753
khm_6753_0305494330.wav	ទួសឡេហ៊្សួ  មាន នៅ កន្លែង ណា ខ្លះ ក្នុង ក្រុង ភ្នំពេញ	4.693	48000	6753
khm_6753_0309028176.wav	សែលរ៉ាឌ័រ ជា អ្នក វិភាគ ផ្នែក សេដ្ឋកិច្ច	3.755	48000	6753
khm_6753_0310131241.wav	លោក អិច សេដា មិន បាន ជួប គ្រោះថ្នាក់ ចរាចរណ៍ នោះ ទេ	4.864	48000	6753
khm_6753_0314920746.wav	កញ្ញា ម៉ាក សែនសូនីតា មាន មុខ ស្រដៀង តារា ប្រុស រូប សង្ហារ លោក ចន អេឡិចហ្សូរ៉ា	7.765	48000	6753
khm_6753_0317057404.wav	លក្ខណៈ សម្បត្តិ នៃ រដ្ឋបាល សាធារណៈ	4.523	48000	6753
khm_6753_0337300617.wav	គាត់ ហ្នឹង មាត់ លលាម ណាស់	3.157	48000	6753
khm_6753_0342810448.wav	ហ្វ៊ូជីស៊ុ ដាក់ លក់ កាមេរ៉ា ខ្នាត តូច	4.011	48000	6753
khm_6753_0349396804.wav	បុគ្គលិក ក្រុមហ៊ុន ទឹក បរិសុទ្ធ វីតាល់ នាំ គ្នា បរិច្ចាគ ឈាម	4.864	48000	6753
khm_6753_0352499595.wav	ទង់ ជាតិ នៃ ព្រះ រាជាណាចក្រ កម្ពុជា	4.352	48000	6753
khm_6753_0354268277.wav	កូន ក្របី មួយ នេះ ខ្មៅញូញ	3.413	48000	6753
khm_6753_0355008352.wav	ប្រវត្តិ សេដ្ឋកិច្ច ប្រទេស កម្ពុជា	3.669	48000	6753
khm_6753_0355143096.wav	រជនី មាន សម្រស់ ស្រស់ ស្អាត ដាច់ គេ	3.84	48000	6753
khm_6753_0355386381.wav	ព្រាត់ ស្លាប់ ប្រសើរ ជាង ព្រាត់ រស់	3.84	48000	6753
khm_6753_0363891954.wav	វិទ្យាស្ថាន បច្ចេកវិទ្យា ភ្នំពេញ	3.925	48000	6753
khm_6753_0365990034.wav	រូប ចម្លាក់ សិលា ចាំ ប្ដី ខេត្ត កំពត	4.352	48000	6753
khm_6753_0374497501.wav	កុំព្យូទ័រ ដែល គ្មាន  សូហ្វវែរ  គឺ ដូច ដុំ ថ្ម អញ្ចឹង	4.864	48000	6753
khm_6753_0378782410.wav	កំណាត់ ផ្លូវ វ៉េងស្រេង ម្ដុំ សួន កាណាឌីយ៉ា កាលពី ម្សិល មិញ បាន បិទ ចរាចរ ទាំង ស្រុង	7.851	48000	6753
khm_6753_0381784733.wav	រដ្ឋមន្ត្រី ម៉ាំ ល្ហុង ច្រៀង ចម្រៀង ប្រពៃណី ពីរោះ ណាស់	5.291	48000	6753
khm_6753_0382090694.wav	ប្រវត្តិ របស់ សម្ដេច នរោត្តម សីហនុ	4.352	48000	6753
khm_6753_0385926979.wav	មន្ទីរ បង្អែក ស្រុក គៀនស្វាយ	3.84	48000	6753
khm_6753_0386140801.wav	មហា វិទ្យាល័យ គ្រប់គ្រង ពាណិជ្ជ កម្ម	3.925	48000	6753
khm_6753_0386668360.wav	តើ សម្ដេច សង្ឃ ទេព វង្ស គង់ នៅ វត្ត ណា	3.925	48000	6753
khm_6753_0388441963.wav	រូប៊ីហ្វល់ មិន ដែល ចេញ ទៅ ក្រៅ ទេ	3.669	48000	6753
khm_6753_0388549385.wav	ចំណុច សំខាន់ ក្នុង រឿង ព្រះ ថោង នាង នាគ	4.267	48000	6753
khm_6753_0401126088.wav	ទេសភាព អន្លង់ ផ្សោត នៅ ខេត្ត ក្រចេះ	4.608	48000	6753
khm_6753_0401585612.wav	អូរ៉រ ផ្តល់ ជូន សេវាកម្ម វេជ្ជសាស្ត្រ យ៉ាង ទូលំទូលាយ	6.656	48000	6753
khm_6753_0403517605.wav	ទិដ្ឋភាព ទូទៅ នៃ អក្សរ សាស្ត្រ ខ្មែរ	3.925	48000	6753
khm_6753_0408443868.wav	អនុសញ្ញា ទីក្រុង វីយ៉ែន ស្ដី ពី ទំនាក់ទំនង ការទូត របស់ ប្រទេស កម្ពុជា និង ឡាវ	9.045	48000	6753
khm_6753_0410289590.wav	រ៉ាសេម៉ិច ជា ក្រុមហ៊ុន រុស្ស៊ី	3.413	48000	6753
khm_6753_0411016732.wav	សុភឺន  មាន ផ្ទះ ធំ មួយ នៅ ភ្នំពេញ	4.011	48000	6753
khm_6753_0412013588.wav	ឃូន រៀបចំ កន្លែង សិក្សា បាន ល្អ	3.755	48000	6753
khm_6753_0412150005.wav	អ៊ីនស្តាហ្គ្រាម បាន ទទួល ការ ពេញ និយម ពី ស្រទាប់ យុវជន នៅ ថៃ	7.424	48000	6753
khm_6753_0420818905.wav	កង រាជ អាវុធហត្ថ ខេត្ត បន្ទាយមានជ័យ	4.267	48000	6753
khm_6753_0421655859.wav	ទឹកកក តំបន់ អង់តាកទិក រលាយ ប្រមាណ មួយ រយ ដប់ ប្រាំបី ពាន់ លាន តោន ក្នុង មួយ ឆ្នាំ	7.765	48000	6753
khm_6753_0425084047.wav	ជំងឺ គ្រុន ចាញ់ ក្នុង ប្រទេស កម្ពុជា	4.267	48000	6753
khm_6753_0425208948.wav	អេលីហ្សាប៊ែត មាន សម្រស់ ស្រស់ ស្អាត	5.035	48000	6753
khm_6753_0426886587.wav	ស្តុក ហូម មិន មាន អំពើ អនាចារ ឡើយ	4.437	48000	6753
khm_6753_0446870479.wav	ប្រធានាធិបតី អាហ្វហ្គានីស្ថាន គឺ លោក អាមីដ កាហ្សៃ	5.632	48000	6753
khm_6753_0447686235.wav	ប្រវត្តិ វិទ្យាល័យ ព្រះ ស៊ីសុវត្ថិ	3.669	48000	6753
khm_6753_0451134132.wav	ក្រុមហ៊ុន ខេមបូឌា ត្រួតពិនិត្យ ការ នាំចូល ទំនិញ	4.267	48000	6753
khm_6753_0462219009.wav	ប៉ារ៉ាហ្គាយ ធ្វើ ឱ្យ អាហ្សង់ទីន ស្រឡាំងកាំង	6.656	48000	6753
khm_6753_0471281977.wav	ផ្សារ ភាគហ៊ុន ក្នុង ក្រុង ហ្វ្រែង ហ្វឺត បាន ធ្លាក់ ចុះ ដល់ ទៅ ដប់ ភាគរយ	6.229	48000	6753
khm_6753_0473896291.wav	គុណ សម្បត្តិ នៃ ទំនប់ វារី អគ្គិសនី	4.437	48000	6753
khm_6753_0487505889.wav	សូ មុយឃៀង បាន សរសេរ សៀវភៅ	3.669	48000	6753
khm_6753_0488924766.wav	មន្ទីរពេទ្យ នៅ ភ្នំពេញ មាន បំពាក់ ម៉ាស៊ីន ឡាស៊ែរ ព្យាបាល ជំងឺ	5.205	48000	6753
khm_6753_0489676026.wav	ទឹក ស្រក កាល ណា ស្នេហា ឃ្លាត ទៅ ឆ្ងាយ	5.12	48000	6753
khm_6753_0490222294.wav	បើ បង មាន អ្នក ថ្មី អូន មាន អ្នក ផ្សេង	4.693	48000	6753
khm_6753_0494290658.wav	មូលហេតុ នៃ ការ ប្រែប្រួល អាកាសធាតុ	3.755	48000	6753
khm_6753_0500202906.wav	ព្រឹត្តិការណ៍ ប្រវត្តិសាស្ត្រ ខ្មែរ	3.243	48000	6753
khm_6753_0501950832.wav	ប្រវត្តិ របស់ ព្រះ បាទ នរោត្តម សីហនុ	4.779	48000	6753
khm_6753_0504689050.wav	រាល់ ព្រឹក នៅ តាម ផ្លូវ មាន ឡាន ម៉ូតូ កកកុញ	4.523	48000	6753
khm_6753_0508032859.wav	ខ្ញុំ ធ្លាប់ ឮ ឈ្មោះ ទីក្រុង អាំស្ទែរដាំ តែ មិន ដឹង ថា នៅ ក្នុង ប្រទេស ណា	5.632	48000	6753
khm_6753_0509351398.wav	ខាហ្សូល  ជា មជ្ឈមណ្ឌល កំសាន្ត ដែល ល្បី	4.096	48000	6753
khm_6753_0510146349.wav	និយមន័យ នៃ ការ ប្រែប្រួល អាកាសធាតុ	4.096	48000	6753
khm_6753_0514557765.wav	ដាហ្វុន ជា អ្វី	2.731	48000	6753
khm_6753_0528934551.wav	កញ្ញា មាន ស្រុក កំណើត នៅ ភូមិ បាក់ខែង ស្រុក មុខកំពូល	5.547	48000	6753
khm_6753_0529154973.wav	ប៉ូឡូញ ជា ប្រទេស មាន សត្វ ព្រៃ ច្រើន	3.755	48000	6753
khm_6753_0545161989.wav	ហ៊ីត្លែ បាន ចាញ់ សង្គ្រាម លោក លើក ទី មួយ	4.864	48000	6753
khm_6753_0547502132.wav	លៀស ហាល គាត់ យក មក ពី ស្រុក ស្អាង ព្រែក តូច ខេត្ត កណ្ដាល	5.717	48000	6753
khm_6753_0548497471.wav	ប្រសិទ្ធភាព សេដ្ឋកិច្ច នៃ ពូជ ស្រូវ	3.84	48000	6753
khm_6753_0554899403.wav	រោងចក្រ តម្បាញ សង្កាត់ ស្ទឹងមានជ័យ	4.267	48000	6753
khm_6753_0558065871.wav	ប្រវត្តិសាស្ត្រ ប្រទេស ឥណ្ឌូនេស៊ី	3.84	48000	6753
khm_6753_0567372850.wav	ខមមឹសល និង ខាធឹរីន សហការ បង្កើត ក្រុមហ៊ុន នៅ កម្ពុជា	5.376	48000	6753
khm_6753_0587734176.wav	នគរបាល បឹងទំពុន ឃាត់ ខ្លួន ចោរ គាស់ ផ្ទះ លួច ម៉ូតូ ពីរ នាក់ និង អ្នក ទិញ ម្នាក់	6.656	48000	6753
khm_6753_0589526164.wav	ចំនួន គ្រឹះស្ថាន មីក្រូ ហិរញ្ញ វត្ថុ	4.267	48000	6753
khm_6753_0590663616.wav	ដូហ្គា ដើរ ទៅ ផ្សារ ជាមួយ ដូហ្គាស	4.267	48000	6753
khm_6753_0594847066.wav	សុវិទ្យា  ចង់ ទិញ ស្បែក ជើង មួយ គូ	4.437	48000	6753
khm_6753_0599864618.wav	ជីវប្រវត្តិ ខ្មែរ សម័យ ខ្មែរ ក្រហម	4.181	48000	6753
khm_6753_0606262694.wav	កាហ្វេ និង ផ្ទះ សំណាក់ ស្វីស ហ្គាឌែន	3.413	48000	6753
khm_6753_0606999083.wav	អម្ពរ ទេវី ជា តារា សម្ដែង ដ៏ ស្រស់ ស្អាត	4.267	48000	6753
khm_6753_0608391796.wav	រូបភាព ពិធី បុណ្យ ច្រត់ ព្រះ នង្គ័ល	4.608	48000	6753
khm_6753_0615909012.wav	ឆ្នាំ ក្រោយ ខ្ញុំ ទៅ រៀន នៅ បាត់ដំបង	3.755	48000	6753
khm_6753_0619926241.wav	ច្បាប់ ស្តីពី ដី សម្បទាន សង្គមកិច្ច	4.096	48000	6753
khm_6753_0621542372.wav	ច្បាប់ ស្តីពី ធនាគារ ជាតិ នៃ កម្ពុជា	4.352	48000	6753
khm_6753_0623121220.wav	ដំណោះស្រាយ ក្នុង ប្រព័ន្ធ តុលាការ	3.84	48000	6753
khm_6753_0637921830.wav	បញ្ញាវតី ជា នារី ដ៏ ស្រស់ ស្អាត ម្នាក់	4.011	48000	6753
khm_6753_0654270582.wav	អ្នក ឯកទេស នៃ មន្ទីរ ពេទ្យ ក្វាងចូវ ផ្នែក មហារីក បាន ដាស់តឿន ថា រក្សា ទម្លាប់ ល្អ ក្នុង ជីវភាព អាច បង្ការ ជំងឺ មហារីក យ៉ាង មាន ប្រសិទ្ធភាព	12.459	48000	6753
khm_6753_0658212052.wav	ឈុត អាហារ ពេល ព្រឹក របស់ ប្រ៊េដ ថក កម្ពុជា មាន ដូចជា សាំង វិច ធូណា ឬ ឈីស និង ភេសជ្ជៈ ក្តៅ	7.424	48000	6753
khm_6753_0665557730.wav	ភ្នំ នាង កង្រី នៅ ក្នុង ខេត្ត កំពង់ឆ្នាំង	3.755	48000	6753
khm_6753_0675292903.wav	ដារូស្សាឡាម ជា ឈ្មោះ វិហារ សាសនា ឥស្លាម	4.864	48000	6753
khm_6753_0681867387.wav	ច្បាប់ ស្តីពី កិច្ចសន្យា ពាណិជ្ជ កម្ម	3.84	48000	6753
khm_6753_0681872982.wav	ពិធី ភ្ជាប់ ពាក្យ តាម ប្រពៃណី ខ្មែរ	4.181	48000	6753
khm_6753_0687993629.wav	ឌិសខោវើ ជា ហាង លក់ វ៉ែនតា	3.84	48000	6753
khm_6753_0690241257.wav	ភាគ ច្រើន ស្រី ស្អាត រៀន មិន សូវ ពូកែ ទេ	4.523	48000	6753
khm_6753_0694680087.wav	សហភាព អឺរ៉ុប ចាប់ផ្ដើម ប្រតិបត្តិការ ថ្មី	5.376	48000	6753
khm_6753_0698745040.wav	ប្រទេស ជាប់ តំបន់ អាកទិក ពិភាក្សា ពី បញ្ហា អាកាសធាតុ	5.803	48000	6753
khm_6753_0700677479.wav	តួនាទី រដ្ឋមន្ត្រី ក្រសួង មហា ផ្ទៃ	4.437	48000	6753
khm_6753_0704678353.wav	នាយ ចាប ចៀន ជា តារា កំប្លែង ដែល ចេះ ក្បាច់ គុន ខ្មែរ	4.779	48000	6753
khm_6753_0705353151.wav	ការាស សាំង ហ្នឹង នៅ ជាប់ នឹង ច្រក ចូល ផ្សារ ប៉េសេ	6.827	48000	6753
khm_6753_0705375349.wav	មិត្ត ម្នាក់ នេះ លួច ស្រលាញ់ អូន ហើយ	3.755	48000	6753
khm_6753_0715330548.wav	ការ បោះឆ្នោត ជ្រើសរើស តំណាង រាស្ត្រ	3.584	48000	6753
khm_6753_0723474665.wav	ហាសាវេ បាន មក បើក សាខា នៅ ខ្មែរ ក្នុង ឆ្នាំ ពីរ ពាន់	6.485	48000	6753
khm_6753_0748633984.wav	ការ ប្រមូល ពន្ធ ចូល ក្នុង ថវិកា ជាតិ	4.011	48000	6753
khm_6753_0754337591.wav	ឪពុក របស់ នាង ជា ជន ជាតិ អាល់ហ្សេរី និង ម្តាយ នាង ជា ជន ជាតិ អ៊ីតាលី	7.765	48000	6753
khm_6753_0757450618.wav	វ៉ន  វីវ៉ា  ឈ្នះ យ៉ាង ប្រផិតប្រផើយ	4.096	48000	6753
khm_6753_0760609301.wav	រ៉ូប៊ីន វីល្លៀម ទទួល រង នូវ ការ រិះគន់ ចំពោះ បទ ចម្រៀង ថ្មី	5.632	48000	6753
khm_6753_0761943238.wav	សេហ៊្វេក្លរ រោងចក្រ ផលិត ស្បែកជើង	3.84	48000	6753
khm_6753_0762961335.wav	នៅ តាម បណ្ដោយ ផ្លូវ ម៉ៅសេទុង មុខ រោង កុន មនោរម្យ ស្ថិត ក្នុង សង្កាត់ ផ្សារ ដើមគ	8.789	48000	6753
khm_6753_0773071165.wav	ព្រះវិហារ វត្ត នាគវ័ន បាន កសាង ឡើង នៅ ក្នុង ឆ្នាំ មួយ ពាន់ ប្រាំបួន រយ ហុក សិប ប្រាំពីរ	7.851	48000	6753
khm_6753_0777443983.wav	របាយការណ៍ សេដ្ឋកិច្ច ប្រចាំ ឆ្នាំ	4.011	48000	6753
khm_6753_0798290694.wav	ពាលញែក  ជា ឈ្មោះ ភូមិ មួយ នៅ ខេត្ត ពោធិ៍សាត់	4.352	48000	6753
khm_6753_0802866151.wav	អាបុត ជា ក្រុមហ៊ុន លក់ ផលិតផល ទឹក ដោះ គោ កំប៉ុង	6.656	48000	6753
khm_6753_0804928313.wav	ស៊ឺខា  ចេះ ដើរ តេះតះ ហើយ	3.499	48000	6753
khm_6753_0805587116.wav	អ៊ូ ចុង ជា កូន របស់ អ្នក ភិរម្យ ភាសា អ៊ូ ហៅ ងុយ	5.291	48000	6753
khm_6753_0809990774.wav	ខេត្ត កំពង់ឆ្នាំង មាន ប្រាំបី ស្រុក និង ហុក សិប ប្រាំបួន ឃុំ	5.035	48000	6753
khm_6753_0815137275.wav	ស្វាយអន្ទរ មាន កន្លែង កម្សាន្ត ច្រើន	4.181	48000	6753
khm_6753_0822767433.wav	បារម្ភ សង្សារ គេ ជាង សង្សារ ខ្លួនឯង	4.437	48000	6753
khm_6753_0822775575.wav	ណៃគី គឺ ជា ក្រុមហ៊ុន ផលិត ស្បែកជើង កីឡា	4.181	48000	6753
khm_6753_0830571707.wav	ឃ្លាំង ស្តុក ទំនិញ ម័រភីន នៅ ចំ កណ្ដាល ក្រុង	4.693	48000	6753
khm_6753_0830604904.wav	ប៊ិន ធំ ធំ ទាំង នេះ ទុក ដាក់ មឹក និង ក្ដាម	3.755	48000	6753
khm_6753_0832293801.wav	គាត់ ជា មនុស្ស មាន ស្នាដៃ គួរ អោយ ស្ញប់ស្ញែង	4.096	48000	6753
khm_6753_0842910223.wav	លិខិត បញ្ជាក់ ជា បុគ្គលិក ក្រុមហ៊ុន	3.84	48000	6753
khm_6753_0845701944.wav	ឃូរ៉ា និង ឃូល ច្រៀង ពិរោះ ដូច គ្នា	3.84	48000	6753
khm_6753_0854294859.wav	តា វីតាមីនសេ សម្រាក នៅ មន្ទីរ ពេទ្យ បង្អែក ភ្នំពេញ	5.376	48000	6753
khm_6753_0862719169.wav	ទម្រង់ ច្បាប់ ក្នុង ការ បើក អាជីវកម្ម	4.096	48000	6753
khm_6753_0867843669.wav	បុគ្គលិក កាល់ តិច ផ្តុំ គ្នា សុំ ឡើង ប្រាក់ ខែ	4.267	48000	6753
khm_6753_0869545357.wav	ខញ ទៅ រដ្ឋ កាលីហ្វញ៉ា កាលពី បី ខែ មុន	4.608	48000	6753
khm_6753_0871573005.wav	ព្រះ ករុណា ព្រះ បាទ នរោត្តម សីហមុនី	4.608	48000	6753
khm_6753_0886240704.wav	ស្វែងយល់ ពី ជំងឺ ថ្លើម ជាមួយ វេជ្ជបណ្ឌិត មក ពី មន្ទីរ ពេទ្យ បំរុងរ៉ាត់ អន្ដរជាតិ	7.936	48000	6753
